Date,Close
,V
2020-08-06,198.77000427246094
2020-08-07,196.36000061035156
2020-08-10,196.7899932861328
2020-08-11,197.77000427246094
2020-08-12,198.74000549316406
2020-08-13,197.5800018310547
2020-08-14,196.63999938964844
2020-08-17,199.42999267578125
2020-08-18,199.00999450683594
2020-08-19,200.99000549316406
2020-08-20,204.14999389648438
2020-08-21,204.1300048828125
2020-08-24,206.41000366210938
2020-08-25,208.10000610351562
2020-08-26,210.25999450683594
2020-08-27,211.02999877929688
2020-08-28,215.7100067138672
2020-08-31,211.99000549316406
2020-09-01,213.35000610351562
2020-09-02,216.47999572753906
2020-09-03,208.9600067138672
2020-09-04,204.66000366210938
2020-09-08,200.1199951171875
2020-09-09,204.05999755859375
2020-09-10,201.5399932861328
2020-09-11,200.67999267578125
2020-09-14,204.97999572753906
2020-09-15,205.38999938964844
2020-09-16,205.1300048828125
2020-09-17,205.27000427246094
2020-09-18,202.61000061035156
2020-09-21,197.4499969482422
2020-09-22,200.55999755859375
2020-09-23,195.3699951171875
2020-09-24,195.52000427246094
2020-09-25,197.25
2020-09-28,200.32000732421875
2020-09-29,199.44000244140625
2020-09-30,199.97000122070312
2020-10-01,203.35000610351562
2020-10-02,201.4600067138672
2020-10-05,203.5399932861328
2020-10-06,200.4499969482422
2020-10-07,202.47000122070312
2020-10-08,202.97999572753906
2020-10-09,206.63999938964844
2020-10-12,206.39999389648438
2020-10-13,204.32000732421875
2020-10-14,202.1999969482422
2020-10-15,199.5500030517578
2020-10-16,200.25999450683594
2020-10-19,196.97000122070312
2020-10-20,197.6999969482422
2020-10-21,198.42999267578125
2020-10-22,197.99000549316406
2020-10-23,198.00999450683594
2020-10-26,193.07000732421875
2020-10-27,190.05999755859375
2020-10-28,180.8699951171875
2020-10-29,184.8699951171875
2020-10-30,181.7100067138672
2020-11-02,184.74000549316406
2020-11-03,188.33999633789062
2020-11-04,193.97000122070312
2020-11-05,197.63999938964844
2020-11-06,198.47000122070312
2020-11-09,212.67999267578125
2020-11-10,213.30999755859375
2020-11-11,212.6999969482422
2020-11-12,208.25999450683594
2020-11-13,210.47999572753906
2020-11-16,212.6999969482422
2020-11-17,210.7100067138672
2020-11-18,207.8300018310547
2020-11-19,207.57000732421875
2020-11-20,203.8800048828125
2020-11-23,208.16000366210938
2020-11-24,209.67999267578125
2020-11-25,210.88999938964844
2020-11-27,211.0
2020-11-30,210.35000610351562
2020-12-01,211.1999969482422
2020-12-02,210.17999267578125
2020-12-03,208.0500030517578
2020-12-04,212.67999267578125
2020-12-07,212.64999389648438
2020-12-08,212.77000427246094
2020-12-09,209.5800018310547
2020-12-10,207.61000061035156
2020-12-11,206.24000549316406
2020-12-14,207.25
2020-12-15,208.36000061035156
2020-12-16,208.27000427246094
2020-12-17,211.17999267578125
2020-12-18,211.30999755859375
2020-12-21,209.00999450683594
2020-12-22,205.83999633789062
2020-12-23,205.3000030517578
2020-12-24,208.6999969482422
2020-12-28,212.6300048828125
2020-12-29,214.3699951171875
2020-12-30,218.36000061035156
2020-12-31,218.72999572753906
2021-01-04,217.75999450683594
2021-01-05,214.50999450683594
2021-01-06,212.6199951171875
2021-01-07,213.80999755859375
2021-01-08,215.4499969482422
2021-01-11,212.88999938964844
2021-01-12,208.86000061035156
2021-01-13,209.35000610351562
2021-01-14,201.86000061035156
2021-01-15,201.58999633789062
2021-01-19,201.66000366210938
2021-01-20,206.00999450683594
2021-01-21,205.13999938964844
2021-01-22,202.02000427246094
2021-01-25,200.97999572753906
2021-01-26,202.00999450683594
2021-01-27,194.97000122070312
2021-01-28,198.22000122070312
2021-01-29,193.25
2021-02-01,198.36000061035156
2021-02-02,202.61000061035156
2021-02-03,201.36000061035156
2021-02-04,209.25
2021-02-05,208.77000427246094
2021-02-08,206.88999938964844
2021-02-09,206.52000427246094
2021-02-10,206.44000244140625
2021-02-11,210.66000366210938
2021-02-12,209.9600067138672
2021-02-16,207.89999389648438
2021-02-17,207.50999450683594
2021-02-18,209.35000610351562
2021-02-19,204.72999572753906
2021-02-22,208.32000732421875
2021-02-23,212.11000061035156
2021-02-24,219.42999267578125
2021-02-25,213.75
2021-02-26,212.38999938964844
2021-03-01,216.6300048828125
2021-03-02,215.77000427246094
2021-03-03,214.85000610351562
2021-03-04,211.5
2021-03-05,215.41000366210938
2021-03-08,220.27000427246094
2021-03-09,220.36000061035156
2021-03-10,223.1699981689453
2021-03-11,226.14999389648438
2021-03-12,224.36000061035156
2021-03-15,223.27000427246094
2021-03-16,224.6999969482422
2021-03-17,223.02000427246094
2021-03-18,220.66000366210938
2021-03-19,206.89999389648438
2021-03-22,208.0
2021-03-23,208.14999389648438
2021-03-24,208.07000732421875
2021-03-25,207.97000122070312
2021-03-26,213.52999877929688
2021-03-29,214.50999450683594
2021-03-30,211.89999389648438
2021-03-31,211.72999572753906
2021-04-01,216.86000061035156
2021-04-05,219.0399932861328
2021-04-06,218.64999389648438
2021-04-07,219.27000427246094
2021-04-08,220.6999969482422
2021-04-09,222.52000427246094
2021-04-12,221.47000122070312
2021-04-13,221.02000427246094
2021-04-14,221.97999572753906
2021-04-15,226.27999877929688
2021-04-16,226.41000366210938
2021-04-19,225.7899932861328
2021-04-20,223.27999877929688
2021-04-21,227.4499969482422
2021-04-22,227.57000732421875
2021-04-23,230.0
2021-04-26,230.33999633789062
2021-04-27,229.91000366210938
2021-04-28,233.4499969482422
2021-04-29,236.86000061035156
2021-04-30,233.55999755859375
2021-05-03,232.61000061035156
2021-05-04,232.02999877929688
2021-05-05,229.2100067138672
2021-05-06,231.32000732421875
2021-05-07,232.1199951171875
2021-05-10,225.97000122070312
2021-05-11,225.47999572753906
2021-05-12,220.6300048828125
2021-05-13,223.74000549316406
2021-05-14,226.94000244140625
2021-05-17,226.44000244140625
2021-05-18,225.57000732421875
2021-05-19,224.58999633789062
2021-05-20,226.44000244140625
2021-05-21,226.77000427246094
2021-05-24,229.32000732421875
2021-05-25,229.02000427246094
2021-05-26,227.07000732421875
2021-05-27,226.86000061035156
2021-05-28,227.3000030517578
2021-06-01,226.6300048828125
2021-06-02,229.66000366210938
2021-06-03,228.11000061035156
2021-06-04,230.13999938964844
2021-06-07,231.32000732421875
2021-06-08,232.0500030517578
2021-06-09,232.30999755859375
2021-06-10,233.9499969482422
2021-06-11,234.9600067138672
2021-06-14,234.0800018310547
2021-06-15,232.97999572753906
2021-06-16,229.60000610351562
2021-06-17,232.14999389648438
2021-06-18,230.41000366210938
2021-06-21,234.32000732421875
2021-06-22,235.92999267578125
2021-06-23,234.67999267578125
2021-06-24,236.24000549316406
2021-06-25,237.32000732421875
2021-06-28,234.08999633789062
2021-06-29,235.9499969482422
2021-06-30,233.82000732421875
2021-07-01,235.14999389648438
2021-07-02,238.6300048828125
2021-07-06,239.60000610351562
2021-07-07,240.0
2021-07-08,236.61000061035156
2021-07-09,238.47000122070312
2021-07-12,237.8699951171875
2021-07-13,242.35000610351562
2021-07-14,245.99000549316406
2021-07-15,248.5500030517578
2021-07-16,248.1199951171875
2021-07-19,240.41000366210938
2021-07-20,242.6999969482422
2021-07-21,243.66000366210938
2021-07-22,244.13999938964844
2021-07-23,249.02000427246094
2021-07-26,250.25
2021-07-27,250.92999267578125
2021-07-28,246.94000244140625
2021-07-29,247.9199981689453
2021-07-30,246.38999938964844
2021-08-02,239.77999877929688
2021-08-03,237.08999633789062
2021-08-04,236.6699981689453
2021-08-05,240.2100067138672
2021-08-06,241.39999389648438
2021-08-09,240.0
2021-08-10,238.07000732421875
2021-08-11,235.05999755859375
2021-08-12,231.7899932861328
2021-08-13,232.64999389648438
2021-08-16,235.36000061035156
2021-08-17,234.52999877929688
2021-08-18,231.6300048828125
2021-08-19,231.57000732421875
2021-08-20,231.36000061035156
2021-08-23,234.13999938964844
2021-08-24,234.24000549316406
2021-08-25,232.58999633789062
2021-08-26,230.52000427246094
2021-08-27,232.69000244140625
2021-08-30,231.22999572753906
2021-08-31,229.10000610351562
2021-09-01,230.1199951171875
2021-09-02,224.17999267578125
2021-09-03,225.11000061035156
2021-09-07,226.27000427246094
2021-09-08,229.08999633789062
2021-09-09,227.49000549316406
2021-09-10,224.91000366210938
2021-09-13,224.6300048828125
2021-09-14,223.02999877929688
2021-09-15,223.80999755859375
2021-09-16,224.3300018310547
2021-09-17,221.75
2021-09-20,220.0500030517578
2021-09-21,220.1699981689453
2021-09-22,222.75
2021-09-23,228.30999755859375
2021-09-24,231.58999633789062
2021-09-27,229.60000610351562
2021-09-28,225.55999755859375
2021-09-29,226.67999267578125
2021-09-30,222.75
2021-10-01,230.4600067138672
2021-10-04,224.72999572753906
2021-10-05,224.27999877929688
2021-10-06,226.50999450683594
2021-10-07,230.5500030517578
2021-10-08,230.27000427246094
2021-10-11,225.11000061035156
2021-10-12,224.0500030517578
2021-10-13,222.4600067138672
2021-10-14,225.17999267578125
2021-10-15,230.99000549316406
2021-10-18,230.64999389648438
2021-10-19,233.52000427246094
2021-10-20,231.4199981689453
2021-10-21,230.24000549316406
2021-10-22,231.22999572753906
2021-10-25,233.8800048828125
2021-10-26,231.82000732421875
2021-10-27,215.77999877929688
2021-10-28,209.83999633789062
2021-10-29,211.77000427246094
2021-11-01,212.4600067138672
2021-11-02,209.13999938964844
2021-11-03,208.10000610351562
2021-11-04,208.77999877929688
2021-11-05,216.6699981689453
2021-11-08,220.49000549316406
2021-11-09,213.38999938964844
2021-11-10,215.55999755859375
2021-11-11,210.4199981689453
2021-11-12,212.08999633789062
2021-11-15,212.3000030517578
2021-11-16,215.17999267578125
2021-11-17,205.05999755859375
2021-11-18,203.3300018310547
2021-11-19,200.86000061035156
2021-11-22,195.5800018310547
2021-11-23,198.49000549316406
2021-11-24,203.25
2021-11-26,197.64999389648438
2021-11-29,196.2899932861328
2021-11-30,193.77000427246094
2021-12-01,190.16000366210938
2021-12-02,198.2899932861328
2021-12-03,196.32000732421875
2021-12-06,202.67999267578125
2021-12-07,207.3699951171875
2021-12-08,208.99000549316406
2021-12-09,211.38999938964844
2021-12-10,213.39999389648438
2021-12-13,211.02000427246094
2021-12-14,209.97999572753906
2021-12-15,212.30999755859375
2021-12-16,214.3699951171875
2021-12-17,211.8800048828125
2021-12-20,208.74000549316406
2021-12-21,215.3800048828125
2021-12-22,217.9600067138672
2021-12-23,216.6199951171875
2021-12-27,217.6300048828125
2021-12-28,218.0500030517578
2021-12-29,218.1699981689453
2021-12-30,217.8699951171875
2021-12-31,216.7100067138672
2022-01-03,221.42999267578125
2022-01-04,222.4600067138672
2022-01-05,220.0
2022-01-06,219.75
2022-01-07,216.9600067138672
2022-01-10,211.97000122070312
2022-01-11,214.3800048828125
2022-01-12,215.7100067138672
2022-01-13,215.0
2022-01-14,214.6699981689453
2022-01-18,215.7100067138672
2022-01-19,214.67999267578125
2022-01-20,214.35000610351562
2022-01-21,205.92999267578125
2022-01-24,201.85000610351562
2022-01-25,202.0
2022-01-26,205.8699951171875
2022-01-27,206.14999389648438
2022-01-28,228.0
2022-01-31,226.1699981689453
2022-02-01,232.36000061035156
2022-02-02,235.4199981689453
2022-02-03,231.5399932861328
2022-02-04,228.38999938964844
2022-02-07,227.16000366210938
2022-02-08,227.94000244140625
2022-02-09,230.8699951171875
2022-02-10,225.58999633789062
2022-02-11,224.69000244140625
2022-02-14,225.33999633789062
2022-02-15,227.82000732421875
2022-02-16,228.82000732421875
2022-02-17,224.61000061035156
2022-02-18,222.69000244140625
2022-02-22,221.32000732421875
2022-02-23,215.9499969482422
2022-02-24,217.3000030517578
2022-02-25,219.27000427246094
2022-02-28,216.1199951171875
2022-03-01,208.97000122070312
2022-03-02,208.47999572753906
2022-03-03,207.22999572753906
2022-03-04,200.2899932861328
2022-03-07,190.6999969482422
2022-03-08,191.7100067138672
2022-03-09,199.75999450683594
2022-03-10,197.97000122070312
2022-03-11,196.7100067138672
2022-03-14,200.3300018310547
2022-03-15,206.13999938964844
2022-03-16,211.8699951171875
2022-03-17,213.4499969482422
2022-03-18,219.11000061035156
2022-03-21,217.0399932861328
2022-03-22,218.47000122070312
2022-03-23,214.67999267578125
2022-03-24,217.30999755859375
2022-03-25,218.42999267578125
2022-03-28,220.77000427246094
2022-03-29,228.1199951171875
2022-03-30,223.9499969482422
2022-03-31,221.77000427246094
2022-04-01,226.36000061035156
2022-04-04,227.74000549316406
2022-04-05,226.08999633789062
2022-04-06,219.00999450683594
2022-04-07,216.14999389648438
2022-04-08,216.97999572753906
2022-04-11,214.75
2022-04-12,211.39999389648438
2022-04-13,213.27000427246094
2022-04-14,212.7899932861328
2022-04-18,213.1699981689453
2022-04-19,215.6999969482422
2022-04-20,217.7899932861328
2022-04-21,216.4499969482422
2022-04-22,208.1699981689453
2022-04-25,209.9499969482422
2022-04-26,201.10000610351562
2022-04-27,214.11000061035156
2022-04-28,220.66000366210938
2022-04-29,213.1300048828125
2022-05-02,211.52999877929688
2022-05-03,208.55999755859375
2022-05-04,214.52000427246094
2022-05-05,205.24000549316406
2022-05-06,202.82000732421875
2022-05-09,193.0
2022-05-10,193.5800018310547
2022-05-11,196.72000122070312
2022-05-12,193.97000122070312
2022-05-13,199.22999572753906
2022-05-16,197.80999755859375
2022-05-17,204.0
2022-05-18,199.99000549316406
2022-05-19,197.3699951171875
2022-05-20,199.02999877929688
2022-05-23,207.55999755859375
2022-05-24,202.6300048828125
2022-05-25,203.83999633789062
2022-05-26,208.5500030517578
2022-05-27,212.8800048828125
2022-05-31,212.1699981689453
2022-06-01,209.92999267578125
2022-06-02,215.0500030517578
2022-06-03,212.64999389648438
2022-06-06,212.94000244140625
2022-06-07,214.5
2022-06-08,213.5
2022-06-09,206.11000061035156
2022-06-10,199.50999450683594
2022-06-13,192.25999450683594
2022-06-14,193.52000427246094
2022-06-15,196.16000366210938
2022-06-16,189.0500030517578
2022-06-17,190.00999450683594
2022-06-21,194.38999938964844
2022-06-22,193.82000732421875
2022-06-23,196.63999938964844
2022-06-24,205.50999450683594
2022-06-27,203.55999755859375
2022-06-28,198.1199951171875
2022-06-29,199.5
2022-06-30,196.88999938964844
2022-07-01,199.17999267578125
2022-07-05,200.5399932861328
2022-07-06,201.1199951171875
2022-07-07,202.8000030517578
2022-07-08,203.57000732421875
2022-07-11,205.05999755859375
2022-07-12,204.82000732421875
2022-07-13,204.14999389648438
2022-07-14,205.91000366210938
2022-07-15,210.0399932861328
2022-07-18,207.2100067138672
2022-07-19,213.66000366210938
2022-07-20,213.3699951171875
2022-07-21,216.19000244140625
2022-07-22,213.6999969482422
2022-07-25,214.27000427246094
2022-07-26,212.49000549316406
2022-07-27,210.47000122070312
2022-07-28,211.35000610351562
2022-07-29,212.11000061035156
2022-08-01,211.36000061035156
2022-08-02,206.25999450683594
2022-08-03,208.47999572753906
2022-08-04,213.47000122070312
2022-08-05,215.8699951171875
2022-08-08,213.32000732421875
2022-08-09,210.25999450683594
2022-08-10,212.10000610351562
2022-08-11,211.0800018310547
2022-08-12,211.3300018310547
2022-08-15,216.4199981689453
2022-08-16,217.13999938964844
2022-08-17,214.52000427246094
2022-08-18,215.25
2022-08-19,212.82000732421875
2022-08-22,208.61000061035156
2022-08-23,206.8000030517578
2022-08-24,206.6699981689453
2022-08-25,209.82000732421875
2022-08-26,202.88999938964844
2022-08-29,202.3300018310547
2022-08-30,201.3800048828125
2022-08-31,198.7100067138672
2022-09-01,200.1300048828125
2022-09-02,197.75999450683594
2022-09-06,198.63999938964844
2022-09-07,200.4199981689453
2022-09-08,200.7100067138672
2022-09-09,205.1999969482422
2022-09-12,206.6300048828125
2022-09-13,199.6699981689453
2022-09-14,199.41000366210938
2022-09-15,195.3699951171875
2022-09-16,193.3000030517578
2022-09-19,193.1300048828125
2022-09-20,192.07000732421875
2022-09-21,187.02000427246094
2022-09-22,185.7899932861328
2022-09-23,183.9600067138672
2022-09-26,180.58999633789062
2022-09-27,177.8699951171875
2022-09-28,179.17999267578125
2022-09-29,180.05999755859375
2022-09-30,177.64999389648438
2022-10-03,181.64999389648438
2022-10-04,185.64999389648438
2022-10-05,187.6699981689453
2022-10-06,185.58999633789062
2022-10-07,183.8300018310547
2022-10-10,182.17999267578125
2022-10-11,179.13999938964844
2022-10-12,178.24000549316406
2022-10-13,184.66000366210938
2022-10-14,182.6199951171875
2022-10-17,185.25
2022-10-18,187.1699981689453
2022-10-19,186.41000366210938
2022-10-20,187.22000122070312
2022-10-21,190.3699951171875
2022-10-24,190.7100067138672
2022-10-25,194.3800048828125
2022-10-26,203.3300018310547
2022-10-27,204.2899932861328
2022-10-28,209.33999633789062
2022-10-31,207.16000366210938
2022-11-01,206.92999267578125
2022-11-02,200.9499969482422
2022-11-03,194.75
2022-11-04,196.97999572753906
2022-11-07,200.10000610351562
2022-11-08,201.77999877929688
2022-11-09,193.92999267578125
2022-11-10,205.57000732421875
2022-11-11,205.0
2022-11-14,206.86000061035156
2022-11-15,209.99000549316406
2022-11-16,210.13999938964844
2022-11-17,210.99000549316406
2022-11-18,210.8000030517578
2022-11-21,206.32000732421875
2022-11-22,210.3300018310547
2022-11-23,211.72999572753906
2022-11-25,213.7899932861328
2022-11-28,211.25999450683594
2022-11-29,209.05999755859375
2022-11-30,217.0
2022-12-01,217.0
2022-12-02,217.66000366210938
2022-12-05,213.67999267578125
2022-12-06,209.0800018310547
2022-12-07,207.80999755859375
2022-12-08,209.10000610351562
2022-12-09,208.6999969482422
2022-12-12,214.58999633789062
2022-12-13,213.0399932861328
2022-12-14,213.32000732421875
2022-12-15,207.91000366210938
2022-12-16,206.88999938964844
2022-12-19,204.82000732421875
2022-12-20,205.36000061035156
2022-12-21,206.80999755859375
2022-12-22,205.05999755859375
2022-12-23,205.8300018310547
2022-12-27,206.2899932861328
2022-12-28,204.99000549316406
2022-12-29,208.05999755859375
2022-12-30,207.75999450683594
2023-01-03,207.38999938964844
2023-01-04,212.61000061035156
2023-01-05,211.11000061035156
2023-01-06,217.75
2023-01-09,218.60000610351562
2023-01-10,221.08999633789062
2023-01-11,222.10000610351562
2023-01-12,223.6199951171875
2023-01-13,223.05999755859375
2023-01-17,223.0
2023-01-18,219.4600067138672
2023-01-19,220.41000366210938
2023-01-20,224.30999755859375
2023-01-23,224.17999267578125
2023-01-24,223.88999938964844
2023-01-25,224.89999389648438
2023-01-26,224.7100067138672
2023-01-27,231.44000244140625
2023-01-30,229.10000610351562
2023-01-31,230.2100067138672
2023-02-01,230.89999389648438
2023-02-02,229.55999755859375
2023-02-03,230.1300048828125
2023-02-06,229.44000244140625
2023-02-07,231.32000732421875
2023-02-08,230.1999969482422
2023-02-09,229.35000610351562
2023-02-10,227.1999969482422
2023-02-13,228.8800048828125
2023-02-14,229.38999938964844
2023-02-15,228.9199981689453
2023-02-16,225.8300018310547
2023-02-17,223.55999755859375
2023-02-21,220.6199951171875
2023-02-22,220.02000427246094
2023-02-23,221.1300048828125
2023-02-24,219.5500030517578
2023-02-27,220.35000610351562
2023-02-28,219.94000244140625
2023-03-01,218.36000061035156
2023-03-02,219.05999755859375
2023-03-03,223.77000427246094
2023-03-06,226.75
2023-03-07,223.1699981689453
2023-03-08,222.19000244140625
2023-03-09,220.00999450683594
2023-03-10,216.13999938964844
2023-03-13,214.47000122070312
2023-03-14,218.66000366210938
2023-03-15,216.3699951171875
2023-03-16,217.4499969482422
2023-03-17,217.38999938964844
2023-03-20,218.14999389648438
2023-03-21,221.9499969482422
2023-03-22,220.0399932861328
2023-03-23,222.58999633789062
2023-03-24,221.0399932861328
2023-03-27,221.80999755859375
2023-03-28,220.3300018310547
2023-03-29,223.3000030517578
2023-03-30,222.36000061035156
2023-03-31,225.4600067138672
2023-04-03,229.0
2023-04-04,227.66000366210938
2023-04-05,228.1699981689453
2023-04-06,225.99000549316406
2023-04-10,226.42999267578125
2023-04-11,228.4499969482422
2023-04-12,227.80999755859375
2023-04-13,232.69000244140625
2023-04-14,234.02000427246094
2023-04-17,233.47999572753906
2023-04-18,233.60000610351562
2023-04-19,232.57000732421875
2023-04-20,234.60000610351562
2023-04-21,234.0500030517578
2023-04-24,232.75999450683594
2023-04-25,229.58999633789062
2023-04-26,228.14999389648438
2023-04-27,229.00999450683594
2023-04-28,232.72999572753906
2023-05-01,232.50999450683594
2023-05-02,226.97999572753906
2023-05-03,225.97999572753906
2023-05-04,225.60000610351562
2023-05-05,231.77999877929688
2023-05-08,232.22999572753906
2023-05-09,233.25999450683594
2023-05-10,231.27000427246094
2023-05-11,231.00999450683594
2023-05-12,231.3800048828125
2023-05-15,232.80999755859375
2023-05-16,230.47000122070312
2023-05-17,232.64999389648438
2023-05-18,233.60000610351562
2023-05-19,233.30999755859375
2023-05-22,231.27999877929688
2023-05-23,224.5800018310547
2023-05-24,222.25
2023-05-25,223.3800048828125
2023-05-26,225.00999450683594
2023-05-30,221.63999938964844
2023-05-31,221.02999877929688
2023-06-01,226.5
2023-06-02,228.7899932861328
2023-06-05,226.77000427246094
2023-06-06,228.22000122070312
2023-06-07,225.27000427246094
2023-06-08,223.0500030517578
2023-06-09,223.55999755859375
2023-06-12,226.1699981689453
2023-06-13,223.39999389648438
2023-06-14,223.44000244140625
2023-06-15,226.1699981689453
2023-06-16,228.91000366210938
2023-06-20,226.47000122070312
2023-06-21,227.25
2023-06-22,228.38999938964844
2023-06-23,229.5500030517578
2023-06-26,226.3000030517578
2023-06-27,227.33999633789062
2023-06-28,227.9600067138672
2023-06-29,234.32000732421875
2023-06-30,237.47999572753906
2023-07-03,237.97000122070312
2023-07-05,239.4499969482422
2023-07-06,238.8800048828125
2023-07-07,236.4499969482422
2023-07-10,238.16000366210938
2023-07-11,240.5500030517578
2023-07-12,242.2100067138672
2023-07-13,243.30999755859375
2023-07-14,243.16000366210938
2023-07-17,243.99000549316406
2023-07-18,240.77000427246094
2023-07-19,241.4199981689453
2023-07-20,239.6199951171875
2023-07-21,239.25
2023-07-24,240.74000549316406
2023-07-25,238.69000244140625
2023-07-26,237.10000610351562
2023-07-27,234.44000244140625
2023-07-28,235.75
2023-07-31,237.72999572753906
2023-08-01,239.77999877929688
2023-08-02,237.55999755859375
2023-08-03,238.75999450683594
2023-08-04,238.99000549316406
